dbo,tOTx,StartOTHour,smallint
dbo,tOTx,StartOTMinute,smallint
dbo,tOTx,EndOTHour,smallint
dbo,tOTx,EndOTMinute,smallint
dbo,tOTx,nOTX,decimal
dbo,tOTx,Previous_nOTX,decimal
dbo,tPayroll,nOT1,decimal
dbo,tPayroll,nOT1_5,decimal
dbo,tPayroll,nOT2,decimal
dbo,tPayroll,nOT3,decimal
dbo,tPayroll,COT1,decimal
dbo,tPayroll,COT1_5,decimal
dbo,tPayroll,COT2,decimal
dbo,tPayroll,COT3,decimal
dbo,tPayroll,TotalIncome,decimal
dbo,tPayroll,TotalDeduction,decimal
dbo,tPayroll,TotalIncomeForSSOCT,decimal
dbo,tPayroll,TotalIncomeForTAX,decimal
dbo,tPayroll,TotalIncomeForPVF,decimal
dbo,tPayroll,OT1Rate,decimal
dbo,tPayroll,OT1_5Rate,decimal
dbo,tPayroll,OT2Rate,decimal
dbo,tPayroll,OT3Rate,decimal
dbo,tPayroll,BillOT1Rate,decimal
dbo,tPayroll,BillOT1_5Rate,decimal
dbo,tPayroll,BillOT2Rate,decimal
dbo,tPayroll,BillOT3Rate,decimal
dbo,tPayroll,YTDTotalIncome,decimal
dbo,tPayroll,YTDTotalDeduct,decimal
dbo,tPayroll,TotalIncomeForPaymentWay,decimal
dbo,tPayroll,TotalIncomeForSSOCT_MOD,decimal
dbo,tPayroll,TotalIncomeForTAX_Resign,decimal
dbo,tPayroll,Tax91_TotalCr,decimal
dbo,tPayroll,TotalIncomeForGPF,decimal
dbo,tPayroll,YTDCOT1,decimal
dbo,tPayroll,YTDCOT1_5,decimal
dbo,tPayroll,YTDCOT2,decimal
dbo,tPayroll,YTDCOT3,decimal
dbo,tPayroll,TotalIncomeForTax40_2,decimal
dbo,tPayroll,OTCostCenter_ID,uniqueidentifier
dbo,tPayroll,TotalIncomeForTAX_WithHolding,decimal
dbo,tPayroll,TotalIncomeForTAX_Com,decimal
dbo,tPayroll,TotalIncomeForTAX_Percent,decimal
dbo,tPayroll,TotalIncomeForTAX_WithHolding40_2,decimal
dbo,tPayroll,TotalIncomeForTAX_Com40_2,decimal
dbo,tPayroll,TotalIncomeForTAX_Percent40_2,decimal
dbo,tPayroll_Detail,nOT1,decimal
dbo,tPayroll_Detail,nOT1_5,decimal
dbo,tPayroll_Detail,nOT2,decimal
dbo,tPayroll_Detail,nOT3,decimal
dbo,tPayroll_Detail,OT1Rate,decimal
dbo,tPayroll_Detail,OT1_5Rate,decimal
dbo,tPayroll_Detail,OT2Rate,decimal
dbo,tPayroll_Detail,OT3Rate,decimal
dbo,tPayroll_Detail,COT1,decimal
dbo,tPayroll_Detail,COT1_5,decimal
dbo,tPayroll_Detail,COT2,decimal
dbo,tPayroll_Detail,COT3,decimal
dbo,tPayroll_GLAccNo,GLAccNo_OT1,varchar
dbo,tPayroll_GLAccNo,GLAccNo_OT1_5,varchar
dbo,tPayroll_GLAccNo,GLAccNo_OT2,varchar
dbo,tPayroll_GLAccNo,GLAccNo_OT3,varchar
dbo,tPayroll_GLAccNo,GLAccNo_TotalIncome,varchar
dbo,tPayroll_GLAccNo,GLAccNo_TotalDeduct,varchar
